"fdp_list","power_list","power_eur_list","power_afr_list","power_homo_list"
0.16635077428731,0.44125,0.434,0.543,0.737
0.175550220006253,0.39,0.674,0.055,0.787
0.158997822285135,0.3885,0.478,0.34,0.688
0.17304365368714,0.4765,0.323,0.721,0.812
0.175738487779319,0.39075,0.677,0.055,0.787
0.175238487779319,0.38875,0.674,0.055,0.782
0.16760434123828,0.48075,0.302,0.754,0.818
0.173984564630559,0.38325,0.659,0.059,0.771
0.170133554190021,0.477,0.391,0.661,0.807
0.173229769187523,0.481,0.356,0.699999999999999,0.818
0.175323579843077,0.3865,0.668,0.054,0.78
0.175533169891405,0.39075,0.677,0.055,0.787
0.151169743166175,0.28625,0.405,0.07,0.63
0.175126848256051,0.38625,0.668,0.055,0.778
0.175126848256051,0.38625,0.668,0.055,0.778
0.167559306643245,0.47775,0.301,0.747,0.815
0.172775430198794,0.48,0.325,0.728,0.816
0.175294711603605,0.3915,0.68,0.055,0.787
0.164347431754359,0.3335,0.533,0.075,0.682
0.174145707191701,0.38325,0.662,0.055,0.772
0.153838313862507,0.26775,0.367,0.045,0.62
0.17203432870756,0.483,0.311,0.746,0.824
0.175479040525035,0.3865,0.667,0.055,0.78
0.175479040525035,0.3865,0.667,0.055,0.78
0.155860554966142,0.3725,0.441,0.335,0.666
0.173561312814023,0.48,0.346,0.706,0.818
0.174022728406941,0.38375,0.657,0.064,0.77
0.161163432512537,0.44075,0.407,0.562,0.742
0.163377407032968,0.354,0.583,0.083,0.706
0.173793514922718,0.383,0.662,0.055,0.771
0.175320503939669,0.3865,0.667,0.055,0.78
0.173883816844197,0.384,0.665,0.055,0.772
0.167750694570521,0.47975,0.299,0.753,0.818
0.141630571838916,0.2265,0.276,0.04,0.557
0.14551251959101,0.23125,0.278,0.036,0.576
0.15207311049686,0.263,0.357,0.039,0.618
0.173976536313092,0.38325,0.662,0.055,0.772
0.17621713576313,0.3855,0.665,0.057,0.776
0.173879952392096,0.3835,0.664,0.054,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.164248797044136,0.374,0.51,0.247,0.691
0.16774849430815,0.481,0.301,0.756,0.818
0.175479040525035,0.3865,0.667,0.055,0.78
0.173820663854547,0.38375,0.665,0.054,0.772
0.174834686114854,0.38625,0.668,0.053,0.78
0.167708312450995,0.4795,0.297,0.754,0.818
0.161593885877303,0.428,0.547,0.402,0.711
0.168546329237624,0.48025,0.309,0.747,0.816
0.175857912313945,0.39,0.674,0.055,0.787
0.175126848256051,0.38625,0.668,0.055,0.778
0.175472939729279,0.3865,0.668,0.054,0.78
0.165170498070761,0.43775,0.438,0.534,0.729
0.175857912313945,0.39,0.674,0.055,0.787
0.173655326230796,0.48025,0.383,0.674,0.814
0.175126848256051,0.38625,0.668,0.055,0.778
0.17499322270022,0.38625,0.668,0.053,0.78
0.162767380241211,0.42775,0.414,0.515,0.731
0.147975360427533,0.221,0.251,0.032,0.566
0.145393653169983,0.2095,0.216,0.036,0.553
0.174572810851379,0.3835,0.657,0.063,0.77
0.166081319606393,0.35875,0.587,0.09,0.712
0.158255193344361,0.32275,0.507,0.075,0.665
0.174127111760663,0.38375,0.664,0.055,0.772
0.156718203119417,0.36175,0.534,0.175,0.69
0.175320503939669,0.3865,0.667,0.055,0.78
0.147184361207371,0.22775,0.267,0.039,0.571
0.175386615618669,0.38925,0.677,0.05,0.787
0.172036402152708,0.477,0.318,0.726,0.813
0.149261334923198,0.2535,0.321,0.04,0.616
0.171629441999433,0.47325,0.318,0.712,0.813
0.175550220006253,0.39,0.674,0.055,0.787
0.172099302666643,0.484,0.312,0.747,0.826
0.141991183936463,0.204,0.207,0.032,0.544
0.175044618030764,0.38575,0.665,0.054,0.78
0.171984280777627,0.47875,0.31,0.736,0.818
0.175126848256051,0.38625,0.668,0.055,0.778
0.171575778831804,0.47475,0.334,0.703,0.813
0.154037380201546,0.32425,0.504,0.085,0.666
0.159043251000873,0.3935,0.53,0.305,0.691
0.160836746511758,0.4215,0.494,0.433,0.707
0.173883816844197,0.384,0.665,0.055,0.772
0.172904771676254,0.4805,0.315,0.74,0.816
0.155676273535816,0.3035,0.439,0.086,0.648
0.175320503939669,0.3865,0.667,0.055,0.78
0.175630027749193,0.3865,0.667,0.055,0.78
0.145462944447593,0.2375,0.292,0.039,0.584
0.175126848256051,0.38625,0.668,0.055,0.778
0.173946970831184,0.384,0.658,0.064,0.77
0.176008899538103,0.39,0.674,0.055,0.787
0.17381108957147,0.3835,0.664,0.055,0.771
0.172985743336173,0.48025,0.315,0.739,0.816
0.175257350950019,0.38625,0.667,0.054,0.78
0.171273654775259,0.3745,0.637,0.064,0.752
0.162917763038462,0.353,0.547,0.122,0.697
0.173883816844197,0.384,0.665,0.055,0.772
0.147799227995807,0.22575,0.258,0.04,0.571
0.159877579656595,0.36475,0.482,0.256,0.673
0.158752813212196,0.42675,0.49,0.459,0.706
0.173633010865014,0.48125,0.361,0.697,0.817
0.175392460438455,0.38425,0.662,0.055,0.776
0.157506118504835,0.33225,0.471,0.153,0.658
0.175383810005203,0.391,0.678,0.055,0.787
0.17154103902733,0.479,0.314,0.732,0.819
0.175400860120051,0.39,0.674,0.055,0.787
0.17349030671169,0.3835,0.665,0.053,0.772
0.157210086393655,0.37525,0.47,0.314,0.669
0.166045003540947,0.435,0.434,0.52,0.734
0.175479040525035,0.3865,0.667,0.055,0.78
0.173400104160679,0.4795,0.326,0.725,0.816
0.171937884199009,0.3745,0.637,0.064,0.752
0.172916676970835,0.38025,0.654,0.061,0.762
0.17381108957147,0.3835,0.664,0.055,0.771
0.147144482293016,0.21275,0.228,0.034,0.555
0.173790666677811,0.3825,0.664,0.051,0.772
0.145869915151821,0.22175,0.231,0.054,0.567
0.171161414049059,0.38025,0.647,0.07,0.76
0.163361113285681,0.34175,0.564,0.067,0.692
0.173976124536505,0.38375,0.664,0.055,0.772
0.160006070809962,0.417,0.416,0.487,0.714
0.175146150452889,0.38975,0.677,0.052,0.787
0.158932264835507,0.395,0.52,0.321,0.691
0.162037417668106,0.34175,0.528,0.105,0.688
0.158650633937192,0.414,0.449,0.456,0.698
0.175323579843077,0.3865,0.668,0.054,0.78
0.164133654622786,0.43275,0.429,0.518,0.732
0.173883816844197,0.384,0.665,0.055,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.154585018963204,0.38825,0.459,0.375,0.67
0.174398044806928,0.38625,0.67,0.051,0.781
0.175479040525035,0.3865,0.667,0.055,0.78
0.172816760991536,0.38125,0.655,0.064,0.762
0.152405121739193,0.37525,0.435,0.359,0.66
0.154289919170581,0.3175,0.489,0.086,0.653
0.172705336184459,0.381,0.654,0.064,0.762
0.165449382985641,0.437,0.42,0.541,0.735
0.177536803553231,0.481,0.378,0.679999999999999,0.815
0.170729377647282,0.484,0.401,0.671,0.814
0.173820663854547,0.38375,0.665,0.054,0.772
0.17349030671169,0.3835,0.665,0.053,0.772
0.175793514922718,0.38975,0.673,0.055,0.787
0.157522780506222,0.39475,0.5,0.342,0.689
0.157536692833102,0.31725,0.496,0.075,0.655
0.175386615618669,0.38925,0.677,0.05,0.787
0.173364120594418,0.4865,0.317,0.753,0.825
0.173976124536505,0.38375,0.664,0.055,0.772
0.174127111760663,0.38375,0.664,0.055,0.772
0.167893234766552,0.48,0.307,0.749,0.816
0.173793514922718,0.383,0.662,0.055,0.771
0.17381108957147,0.3835,0.664,0.055,0.771
0.159580420812292,0.3045,0.462,0.061,0.654
0.168017026798334,0.4805,0.301,0.754,0.818
0.172439510618317,0.4755,0.318,0.722,0.812
0.17280474311422,0.47875,0.322,0.727,0.815
0.171571158942031,0.375,0.636,0.067,0.752
0.161200301792222,0.328,0.525,0.071,0.673
0.173549595249239,0.38325,0.664,0.053,0.772
0.174623653510797,0.3855,0.669,0.049,0.781
0.173624244000214,0.481,0.332,0.722,0.819
0.142504309809428,0.22825,0.277,0.036,0.567
0.166742806876629,0.455,0.457,0.556,0.755
0.165616080480279,0.3395,0.546,0.076,0.692
0.173976124536505,0.38375,0.664,0.055,0.772
0.152074318027976,0.36975,0.409,0.37,0.651
0.173697715829296,0.48525,0.316,0.748,0.826
0.171458084844848,0.47525,0.319,0.718,0.814
0.155664656211983,0.39875,0.487,0.379,0.681
0.155529504931139,0.30625,0.441,0.096,0.647
0.172720344044034,0.48025,0.335,0.717,0.818
0.176008899538103,0.39,0.674,0.055,0.787
0.173910591255475,0.38425,0.657,0.066,0.77
0.17570120723041,0.39,0.674,0.055,0.787
0.174436372065575,0.38375,0.663,0.057,0.771
0.174167659876543,0.38575,0.669,0.051,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.176562536131146,0.48575,0.383,0.692999999999999,0.816
0.175126848256051,0.38625,0.668,0.055,0.778
0.175550220006253,0.39,0.674,0.055,0.787
0.175400860120051,0.39,0.674,0.055,0.787
0.170116324132372,0.4765,0.385,0.664,0.807
0.173976124536505,0.38375,0.664,0.055,0.772
0.175213804758359,0.39025,0.677,0.053,0.787
0.167692559046782,0.48125,0.303,0.755,0.818
0.175857912313945,0.39,0.674,0.055,0.787
0.146621057145554,0.22325,0.248,0.04,0.57
0.175126848256051,0.38625,0.668,0.055,0.778
0.153528353279181,0.298,0.417,0.11,0.625
0.173793514922718,0.383,0.662,0.055,0.771
0.174258728965523,0.38375,0.658,0.063,0.77
0.148142136200516,0.22325,0.244,0.041,0.573
0.157363236591533,0.32975,0.518,0.085,0.674
0.175357618868333,0.4835,0.37,0.697,0.816
0.175062736681975,0.3905,0.677,0.054,0.787
0.175156729203344,0.38525,0.668,0.05,0.78
0.17540671083622,0.38625,0.667,0.054,0.78
0.169601163264279,0.4805,0.421,0.652,0.798
0.162543491378005,0.34175,0.562,0.069,0.692
0.17349030671169,0.3835,0.665,0.053,0.772
0.157433918432487,0.324,0.506,0.08,0.667
0.174613382166252,0.3855,0.67,0.048,0.781
0.173793514922718,0.383,0.662,0.055,0.771
0.175144422904803,0.38675,0.67,0.055,0.778
0.175126848256051,0.38625,0.668,0.055,0.778
0.159022405750561,0.35075,0.5,0.177,0.678
0.174637456240326,0.3855,0.669,0.049,0.781
0.153673759331017,0.269,0.362,0.048,0.627
0.175550220006253,0.39,0.674,0.055,0.787
0.153065023293669,0.32075,0.447,0.151,0.639
0.173793514922718,0.383,0.662,0.055,0.771
0.155181368365306,0.337,0.441,0.213,0.649
0.170033920713761,0.473,0.368,0.666,0.809
0.168457137864835,0.48225,0.307,0.755,0.818
0.177143465907973,0.38425,0.66,0.056,0.776
0.171601893553525,0.4815,0.344,0.714,0.817
0.158814614761516,0.42425,0.494,0.444,0.707
0.177870136886564,0.48075,0.378,0.679,0.815
0.173976536313092,0.38325,0.662,0.055,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.13372274314915,0.1965,0.208,0.027,0.519
0.168017026798334,0.4805,0.301,0.754,0.818
0.147311009342152,0.21225,0.227,0.034,0.554
0.167835138433047,0.482,0.306,0.755,0.818
0.172775430198794,0.48,0.325,0.728,0.816
0.175383810005203,0.39075,0.677,0.055,0.787
0.175661729685268,0.39025,0.675,0.055,0.787
0.17423740587831,0.3835,0.663,0.055,0.772
0.155624628697974,0.35775,0.438,0.288,0.657
0.172036402152708,0.477,0.318,0.726,0.813
0.159611368433258,0.41625,0.451,0.463,0.698
0.174296694415859,0.38325,0.662,0.055,0.772
0.172990835206766,0.4835,0.342,0.722,0.819
0.167430902880307,0.47875,0.302,0.749,0.815
0.173883816844197,0.384,0.665,0.055,0.772
0.161920618814901,0.4205,0.544,0.379,0.708
0.175075757543425,0.3855,0.668,0.051,0.78
0.174558694532914,0.3835,0.657,0.062,0.771
0.16766637543357,0.4775,0.299,0.748,0.815
0.154770305940656,0.3875,0.425,0.404,0.67
0.161593885877303,0.428,0.547,0.402,0.711
0.17349030671169,0.3835,0.665,0.053,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.172367662040893,0.484,0.312,0.748,0.825
0.174236056470954,0.485,0.319,0.745,0.825
0.154143277239532,0.284,0.391,0.077,0.629
0.167345402088212,0.481,0.301,0.756,0.818
0.167380737308814,0.48175,0.304,0.756,0.818
0.172041260834607,0.4785,0.309,0.736,0.818
0.175550220006253,0.39,0.674,0.055,0.787
0.175386615618669,0.38925,0.677,0.05,0.787
0.167495418121446,0.482,0.306,0.755,0.818
0.158547996930508,0.32975,0.5,0.102,0.672
0.176008899538103,0.39,0.674,0.055,0.787
0.161333229667251,0.35325,0.488,0.209,0.67
0.14707067273732,0.22075,0.24,0.045,0.564
0.157246898080773,0.365,0.543,0.177,0.691
0.174834686114854,0.38625,0.668,0.053,0.78
0.151998723541205,0.304,0.45,0.08,0.645
0.164243177113425,0.43725,0.433,0.53,0.734
0.157400975474417,0.32275,0.51,0.072,0.665
0.162314369018288,0.46375,0.533,0.523,0.745
0.175144422904803,0.38675,0.67,0.055,0.778
0.174127111760663,0.38375,0.664,0.055,0.772
0.172056377534808,0.48325,0.344,0.721,0.817
0.167287044057846,0.48,0.298,0.755,0.818
0.1728129862747,0.47975,0.329,0.722,0.817
0.161999969989915,0.343,0.514,0.121,0.691
0.17371026550559,0.48075,0.331,0.722,0.819
0.17349030671169,0.3835,0.665,0.053,0.772
0.175920305961137,0.39025,0.675,0.055,0.787
0.17610120723041,0.38975,0.673,0.055,0.787
0.172764624722008,0.38075,0.653,0.064,0.762
0.159801595979262,0.4455,0.39,0.578,0.763
0.155042369273982,0.38325,0.447,0.367,0.67
0.175857912313945,0.39,0.674,0.055,0.787
0.153887864200591,0.31725,0.488,0.086,0.653
0.175479040525035,0.3865,0.667,0.055,0.78
0.17195830036356,0.483,0.343,0.721,0.817
0.145827925089397,0.2305,0.277,0.034,0.576
0.175323579843077,0.3865,0.668,0.054,0.78
0.159403037437577,0.3585,0.521,0.183,0.682
0.167495418121446,0.482,0.306,0.755,0.818
0.175630027749193,0.3865,0.667,0.055,0.78
0.157424970754504,0.40925,0.441,0.447,0.698
0.175661729685268,0.39025,0.675,0.055,0.787
0.170769311404421,0.4845,0.311,0.752,0.824
0.17518370442391,0.39025,0.676,0.054,0.787
0.150952774541477,0.25175,0.321,0.044,0.606
0.154115220959556,0.3145,0.48,0.084,0.652
0.159767696241848,0.36125,0.523,0.195,0.679
0.168506164435209,0.4805,0.308,0.75,0.816
0.145174319943297,0.20775,0.214,0.034,0.55
0.173943105381747,0.38375,0.664,0.055,0.772
0.175479040525035,0.3865,0.667,0.055,0.78
0.17581108957147,0.39025,0.675,0.055,0.787
0.161302361783143,0.37125,0.493,0.267,0.677
0.174883553339586,0.3865,0.669,0.055,0.778
0.17081357021048,0.4745,0.326,0.71,0.812
0.176008899538103,0.39,0.674,0.055,0.787
0.174548893019926,0.4805,0.362,0.689999999999999,0.819
0.162403035249449,0.34075,0.525,0.105,0.688
0.17581108957147,0.39025,0.675,0.055,0.787
0.151544287876546,0.25925,0.344,0.041,0.614
0.152131850587129,0.32025,0.451,0.143,0.641
0.173793514922718,0.383,0.662,0.055,0.771
0.174078459033607,0.48125,0.359,0.696,0.819
0.175857912313945,0.39,0.674,0.055,0.787
0.15773260988717,0.326,0.492,0.105,0.662
0.173946970831184,0.384,0.658,0.064,0.77
0.173549595249239,0.38325,0.664,0.053,0.772
0.176500785251719,0.481,0.382,0.677999999999999,0.813
0.163437477005431,0.44625,0.555,0.447,0.728
0.17610120723041,0.38975,0.673,0.055,0.787
0.174127111760663,0.38375,0.664,0.055,0.772
0.158339635779507,0.38925,0.469,0.352,0.688
0.173879952392096,0.3835,0.664,0.054,0.772
0.173866242195445,0.3835,0.663,0.055,0.772
0.132563065983089,0.19275,0.211,0.027,0.498
0.17381108957147,0.3835,0.664,0.055,0.771
0.146106855166043,0.2105,0.222,0.039,0.548
0.174114876234041,0.38275,0.66,0.055,0.772
0.164370200919327,0.45125,0.485,0.526,0.743
0.156074779567178,0.3155,0.461,0.1,0.656
0.176008899538103,0.39,0.674,0.055,0.787
0.160528787524339,0.4505,0.408,0.579,0.763
0.174127111760663,0.38375,0.664,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.172575875342024,0.479,0.327,0.721,0.817
0.175126848256051,0.38625,0.668,0.055,0.778
0.174296694415859,0.38325,0.662,0.055,0.772
0.175550220006253,0.39,0.674,0.055,0.787
0.153999739406317,0.37925,0.437,0.371,0.66
0.143722637833521,0.22475,0.22,0.102,0.543
0.167941869665318,0.478,0.454,0.614,0.791
0.174054384487936,0.38325,0.663,0.055,0.771
0.173976124536505,0.38375,0.664,0.055,0.772
0.175126848256051,0.38625,0.668,0.055,0.778
0.172051255318596,0.4835,0.31,0.747,0.826
0.160202655620363,0.36675,0.493,0.252,0.674
0.175621444413806,0.39025,0.675,0.055,0.787
0.172483610949542,0.48275,0.339,0.722,0.819
0.175126848256051,0.38625,0.668,0.055,0.778
0.15725710823055,0.31825,0.5,0.074,0.656
0.15854575253741,0.4145,0.445,0.464,0.698
0.175126848256051,0.38625,0.668,0.055,0.778
0.175417579438962,0.38975,0.675,0.053,0.787
0.175330471425025,0.39,0.676,0.053,0.787
0.175479040525035,0.3865,0.667,0.055,0.78
0.166648202885477,0.4775,0.431,0.637,0.791
0.163409313847905,0.364,0.485,0.242,0.681
0.172997777320852,0.479,0.326,0.724,0.815
0.167305854755258,0.478,0.302,0.747,0.815
0.166960429337536,0.4835,0.438,0.644,0.801
0.17349030671169,0.3835,0.665,0.053,0.772
0.167763123562911,0.481,0.303,0.754,0.818
0.172869635810889,0.4825,0.307,0.747,0.825
0.175840213796905,0.47775,0.365,0.677999999999999,0.817
0.171529624985651,0.475,0.335,0.703,0.813
0.175126848256051,0.38625,0.668,0.055,0.778
0.173002332651864,0.48025,0.314,0.74,0.816
0.175417579438962,0.38975,0.675,0.053,0.787
0.172513584692391,0.476,0.319,0.722,0.813
0.17167781900924,0.377,0.648,0.054,0.761
0.155091411905002,0.306,0.437,0.099,0.647
0.154157520014778,0.267,0.357,0.047,0.625
0.15627767150504,0.311,0.464,0.088,0.65
0.158866028631636,0.41225,0.448,0.449,0.698
0.174398044806928,0.38625,0.67,0.051,0.781
0.164007824090823,0.43075,0.427,0.512,0.732
0.172555384196288,0.38225,0.659,0.059,0.767
0.171921991408282,0.4765,0.315,0.726,0.814
0.176184118585053,0.481,0.382,0.677999999999999,0.813
0.173089720044735,0.485,0.314,0.75,0.825
0.161040450677614,0.35475,0.478,0.223,0.671
0.175550220006253,0.39,0.674,0.055,0.787
0.147786678065866,0.22325,0.254,0.042,0.563
0.174347004399766,0.3835,0.657,0.063,0.77
0.157514544116261,0.35225,0.467,0.233,0.663
0.157820694644136,0.32275,0.511,0.071,0.665
0.158074113249488,0.32325,0.508,0.076,0.665
0.165639127765519,0.46475,0.42,0.609,0.778
0.174114876234041,0.38275,0.66,0.055,0.772
0.167637747934866,0.47975,0.297,0.755,0.818
0.17350097545599,0.485,0.314,0.75,0.825
0.173793514922718,0.383,0.662,0.055,0.771
0.154894329798724,0.38325,0.452,0.362,0.67
0.175126848256051,0.38625,0.668,0.055,0.778
0.162377140667287,0.444,0.418,0.564,0.742
0.175019753859847,0.38475,0.667,0.049,0.78
0.175550220006253,0.39,0.674,0.055,0.787
0.172695142077491,0.381,0.653,0.065,0.762
0.160102112630954,0.384,0.51,0.292,0.686
0.156418339691645,0.28975,0.423,0.051,0.644
0.170824977231947,0.38225,0.649,0.074,0.762
0.158000170887798,0.29725,0.447,0.049,0.652
0.16683948929488,0.482,0.303,0.757,0.818
0.174084246105629,0.3865,0.669,0.053,0.78
0.175174420604282,0.39025,0.676,0.054,0.787
0.156491342184369,0.38325,0.458,0.348,0.678
0.172944906805516,0.38075,0.652,0.065,0.762
0.175075757543425,0.3855,0.668,0.051,0.78
0.162503429566591,0.38225,0.545,0.231,0.705
0.175126848256051,0.38625,0.668,0.055,0.778
0.175479040525035,0.3865,0.667,0.055,0.78
0.1742479064547,0.38375,0.659,0.062,0.77
0.17526630760578,0.386,0.665,0.055,0.78
0.175661729685268,0.39025,0.675,0.055,0.787
0.175320503939669,0.3865,0.667,0.055,0.78
0.175479040525035,0.3865,0.667,0.055,0.78
0.174156973378356,0.387,0.67,0.053,0.781
0.157216915755268,0.399,0.43,0.426,0.689
0.175330471425025,0.39,0.676,0.053,0.787
0.155922645824796,0.31225,0.478,0.075,0.653
0.173340218922979,0.48125,0.347,0.71,0.818
0.174296694415859,0.38325,0.662,0.055,0.772
0.174054384487936,0.38325,0.663,0.055,0.771
0.174169511466867,0.38525,0.664,0.061,0.772
0.152814093532096,0.27175,0.38,0.046,0.622
0.172530538492881,0.47975,0.317,0.734,0.817
0.154818252121062,0.384,0.461,0.356,0.67
0.154748613899227,0.32425,0.467,0.133,0.65
0.142215049070167,0.228,0.276,0.036,0.567
0.174127111760663,0.38375,0.664,0.055,0.772
0.162052777254002,0.41475,0.558,0.343,0.709
0.153359908657403,0.33225,0.406,0.245,0.635
0.158825198450611,0.36075,0.457,0.274,0.664
0.17371026550559,0.48075,0.331,0.722,0.819
0.171840002884164,0.47425,0.315,0.718,0.814
0.156340482292678,0.31325,0.497,0.057,0.656
0.146123874778807,0.21875,0.238,0.041,0.562
0.16371912333818,0.43875,0.485,0.493,0.724
0.154018756516496,0.37025,0.433,0.344,0.658
0.158648900539601,0.3935,0.509,0.326,0.691
0.173820663854547,0.38375,0.665,0.054,0.772
0.173820663854547,0.38375,0.665,0.054,0.772
0.175144422904803,0.38675,0.67,0.055,0.778
0.167763123562911,0.481,0.303,0.754,0.818
0.170093803542118,0.4765,0.386,0.664,0.807
0.173222063090992,0.48075,0.321,0.733,0.818
0.157764943709219,0.33025,0.501,0.103,0.672
0.156979516746236,0.3845,0.402,0.412,0.675
0.175769705398909,0.387,0.669,0.057,0.778
0.17423740587831,0.3835,0.663,0.055,0.772
0.171418317392673,0.36725,0.633,0.049,0.743
0.171534524340476,0.37475,0.638,0.064,0.752
0.175126848256051,0.38625,0.668,0.055,0.778
0.167569671181959,0.48175,0.304,0.756,0.818
0.164406562484244,0.43925,0.444,0.529,0.734
0.175479040525035,0.3865,0.667,0.055,0.78
0.17381108957147,0.3835,0.664,0.055,0.771
0.175574278620273,0.386,0.665,0.055,0.78
0.175920305961137,0.3905,0.676,0.055,0.787
0.155425691164333,0.318,0.464,0.106,0.656
0.163325595820493,0.45325,0.411,0.585,0.765
0.167145214852683,0.478,0.302,0.747,0.815
0.174156973378356,0.387,0.67,0.053,0.781
0.174250010304168,0.3835,0.659,0.061,0.77
0.153624777812296,0.388,0.39,0.436,0.677
0.159544716187423,0.36375,0.489,0.245,0.674
0.1734207554202,0.48125,0.361,0.698,0.816
0.175661729685268,0.39025,0.675,0.055,0.787
0.173224435228447,0.4845,0.345,0.726,0.816
0.14181042626294,0.20725,0.22,0.027,0.548
0.174127111760663,0.38375,0.664,0.055,0.772
0.173745805330018,0.38375,0.657,0.064,0.77
0.172889977551876,0.482,0.347,0.714,0.816
0.17275714683356,0.47625,0.321,0.722,0.812
0.17424038714927,0.38625,0.67,0.051,0.781
0.174145707191701,0.38325,0.662,0.055,0.772
0.17581108957147,0.39025,0.675,0.055,0.787
0.17530688692828,0.39125,0.678,0.056,0.787
0.175857912313945,0.39,0.674,0.055,0.787
0.152954040622043,0.27425,0.386,0.048,0.623
0.175550220006253,0.39,0.674,0.055,0.787
0.175044618030764,0.38575,0.665,0.054,0.78
0.174140390299273,0.38575,0.67,0.05,0.78
0.175769705398909,0.387,0.669,0.057,0.778
0.174217985758202,0.48325,0.354,0.711,0.817
0.173980165965821,0.38575,0.665,0.061,0.773
0.173746497999209,0.4805,0.348,0.706,0.818
0.173883816844197,0.384,0.665,0.055,0.772
0.156879098924039,0.319,0.499,0.076,0.658
0.152121123846482,0.33825,0.426,0.247,0.636
0.171937884199009,0.3745,0.637,0.064,0.752
0.175857912313945,0.39,0.674,0.055,0.787
0.175479040525035,0.3865,0.667,0.055,0.78
0.152382199030626,0.34125,0.407,0.268,0.644
0.167068183208405,0.481,0.299,0.757,0.818
0.157072200234927,0.3225,0.494,0.091,0.66
0.172399102261377,0.381,0.652,0.066,0.762
0.167882757480666,0.48075,0.306,0.752,0.816
0.160334316367592,0.38125,0.498,0.293,0.686
0.174036861260851,0.4805,0.329,0.726,0.816
0.173879952392096,0.3835,0.664,0.054,0.772
0.176008899538103,0.39,0.674,0.055,0.787
0.157472697324847,0.419,0.473,0.454,0.697
0.173976124536505,0.38375,0.664,0.055,0.772
0.167834755234388,0.48025,0.307,0.75,0.816
0.175062736681975,0.3905,0.677,0.054,0.787
0.152192922219443,0.301,0.446,0.074,0.643
0.175189707016519,0.38925,0.678,0.049,0.787
0.156360523887116,0.3145,0.454,0.111,0.648
0.162291412554284,0.4125,0.557,0.334,0.709
0.174027212905214,0.38425,0.662,0.063,0.768
0.175417579438962,0.38975,0.675,0.053,0.787
0.17381108957147,0.3835,0.664,0.055,0.771
0.175574278620273,0.38475,0.664,0.055,0.776
0.176008899538103,0.39,0.674,0.055,0.787
0.175126848256051,0.38625,0.668,0.055,0.778
0.17574793658182,0.39,0.675,0.054,0.787
0.175144422904803,0.38675,0.67,0.055,0.778
0.163992133016678,0.4575,0.526,0.505,0.745
0.174156973378356,0.387,0.67,0.053,0.781
0.17379623713576,0.48025,0.327,0.727,0.816
0.16351379892468,0.4305,0.44,0.505,0.725
0.15724275356507,0.33225,0.49,0.131,0.66
0.175126848256051,0.38625,0.668,0.055,0.778
0.167495418121446,0.482,0.306,0.755,0.818
0.17304365368714,0.4765,0.323,0.721,0.812
0.163092768175909,0.4215,0.434,0.486,0.715
0.155025108690007,0.32575,0.483,0.116,0.659
0.174127111760663,0.38375,0.664,0.055,0.772
0.175479040525035,0.3865,0.667,0.055,0.78
0.17381108957147,0.3835,0.664,0.055,0.771
0.174123987098762,0.384,0.662,0.062,0.768
0.163929590529617,0.45125,0.476,0.535,0.743
0.144370991968341,0.23075,0.28,0.034,0.575
0.155652087130272,0.3905,0.468,0.374,0.672
0.174976529785423,0.39075,0.677,0.055,0.787
0.156133264008943,0.3095,0.47,0.074,0.652
0.158992684682175,0.41325,0.444,0.458,0.698
0.16195101058517,0.4545,0.485,0.539,0.743
0.167295402088212,0.48125,0.301,0.756,0.818
0.164597742891672,0.43375,0.436,0.513,0.734
0.169936488111401,0.4735,0.355,0.675,0.814
0.147184668594942,0.28025,0.371,0.111,0.602
0.166918778730353,0.48275,0.449,0.63,0.801
0.173866242195445,0.3835,0.663,0.055,0.772
0.167537436227614,0.481,0.301,0.756,0.818
0.175400860120051,0.39,0.674,0.055,0.787
0.173883816844197,0.384,0.665,0.055,0.772
0.173820663854547,0.38375,0.665,0.054,0.772
0.165217730212743,0.34725,0.558,0.084,0.703
0.160392574277713,0.37325,0.55,0.197,0.697
0.173883816844197,0.384,0.665,0.055,0.772
0.176008899538103,0.39,0.674,0.055,0.787
0.167446987402378,0.48275,0.304,0.759,0.818
0.175126848256051,0.38625,0.668,0.055,0.778
0.173883816844197,0.384,0.665,0.055,0.772
0.16597001306358,0.47125,0.41,0.635,0.789
0.17381108957147,0.3835,0.664,0.055,0.771
0.165526035382059,0.46975,0.441,0.607,0.778
0.162257248962182,0.411,0.543,0.344,0.707
0.175257350950019,0.38625,0.667,0.054,0.78
0.167285118904288,0.48025,0.295,0.758,0.818
0.175165043257711,0.3865,0.668,0.054,0.78
0.174834686114854,0.38625,0.668,0.053,0.78
0.167505307205422,0.4735,0.397,0.651,0.797
0.175165043257711,0.3865,0.668,0.054,0.78
0.17581108957147,0.39025,0.675,0.055,0.787
0.172829559786943,0.3805,0.653,0.063,0.762
0.175144422904803,0.38675,0.67,0.055,0.778
0.146000252120561,0.2205,0.236,0.048,0.564
0.155470655025784,0.38175,0.453,0.355,0.67
